image,ground_truth,ue,oe,rec,pre,ue_np,ue_levin,asa,sse_rgb,sse_xy,co,ev,mde,icv,cd,reg,sp,sp_size,sp_size_variation
"16004","16004-1",0.0505826,0.835688,0.81725,0.0589781,0.101165,0.74857,0.949417,1676.69,955.317,0.105327,0.838948,1.1628,29.8033,0.257796,0.205432,253,610.281,1072.07
"16004","16004-2",0.123095,0.551654,0.832557,0.205771,0.235031,227.731,0.876905,1676.69,955.317,0.105327,0.838948,0.867672,29.8033,0.257796,0.205432,253,610.281,1072.07
"16004","16004-3",0.0950771,0.624543,0.862182,0.158306,0.18917,310.284,0.904923,1676.69,955.317,0.105327,0.838948,0.820004,29.8033,0.257796,0.205432,253,610.281,1072.07
"16004","16004-4",0.0946108,0.628642,0.873239,0.156946,0.186307,169.309,0.905389,1676.69,955.317,0.105327,0.838948,0.774647,29.8033,0.257796,0.205432,253,610.281,1072.07
"160067","160067-0",0.0263211,0.894178,0.870365,0.0690661,0.0526421,233.137,0.973679,806.191,1367.93,0.0990586,0.863589,0.689171,27.5035,0.270588,0.19572,250,617.604,1178.89
"160067","160067-1",0.0310749,0.893744,0.853516,0.0638049,0.0621499,5.78947,0.968925,806.191,1367.93,0.0990586,0.863589,0.7409,27.5035,0.270588,0.19572,250,617.604,1178.89
"160067","160067-2",0.0292679,0.893129,0.82333,0.0649729,0.0585359,629.562,0.970732,806.191,1367.93,0.0990586,0.863589,0.829621,27.5035,0.270588,0.19572,250,617.604,1178.89
"160067","160067-3",0.026619,0.893511,0.884942,0.0685115,0.053238,152.422,0.973381,806.191,1367.93,0.0990586,0.863589,0.654808,27.5035,0.270588,0.19572,250,617.604,1178.89
"160067","160067-4",0.0366189,0.880862,0.842598,0.0746647,0.0720008,189.636,0.963381,806.191,1367.93,0.0990586,0.863589,0.772309,27.5035,0.270588,0.19572,250,617.604,1178.89
"16068","16068-0",0.0737236,0.66563,0.794165,0.0689856,0.147447,631.13,0.926276,1461.54,4782.59,0.0650537,0.726551,1.02639,24.8484,0.283865,0.186566,268,576.123,2297.47
"16068","16068-1",0.0717094,0.665889,0.836,0.0731981,0.14338,81.2965,0.928291,1461.54,4782.59,0.0650537,0.726551,0.86227,24.8484,0.283865,0.186566,268,576.123,2297.47
"16068","16068-2",0.0695397,0.666103,0.858906,0.0747537,0.139079,7.45057,0.93046,1461.54,4782.59,0.0650537,0.726551,0.780043,24.8484,0.283865,0.186566,268,576.123,2297.47
"16068","16068-3",0.0720785,0.66381,0.847581,0.0734897,0.144157,20.5224,0.927921,1461.54,4782.59,0.0650537,0.726551,0.795265,24.8484,0.283865,0.186566,268,576.123,2297.47
"16068","16068-4",0.0947986,0.65177,0.83908,0.0974519,0.188775,26.6506,0.905201,1461.54,4782.59,0.0650537,0.726551,0.876454,24.8484,0.283865,0.186566,268,576.123,2297.47
"161045","161045-0",0.0299739,0.886516,0.894939,0.0768595,0.0598312,2.649,0.970026,269.99,1753.54,0.102089,0.840555,0.692828,16.3639,0.280646,0.188706,251,615.143,980.627
"161045","161045-1",0.0399479,0.847928,0.938963,0.0842918,0.0797016,51.3776,0.960052,269.99,1753.54,0.102089,0.840555,0.521462,16.3639,0.280646,0.188706,251,615.143,980.627
"161045","161045-2",0.0420917,0.868252,0.878569,0.0716655,0.0841834,1.05675,0.957908,269.99,1753.54,0.102089,0.840555,0.649426,16.3639,0.280646,0.188706,251,615.143,980.627
"161045","161045-3",0.0462303,0.869943,0.842497,0.06131,0.0904528,2.08388,0.95377,269.99,1753.54,0.102089,0.840555,0.925444,16.3639,0.280646,0.188706,251,615.143,980.627
"161045","161045-4",0.0190219,0.905091,0.925911,0.052492,0.0380438,0.471865,0.980978,269.99,1753.54,0.102089,0.840555,0.55257,16.3639,0.280646,0.188706,251,615.143,980.627
"163004","163004-0",0.206456,0.643836,0.742773,0.220164,0.374525,14.4498,0.793544,1159.63,1124.88,0.0870298,0.910615,1.17525,23.9392,0.294655,0.414111,259,596.143,1063.08
"163004","163004-1",0.0852974,0.760325,0.774792,0.102576,0.170562,2.67752,0.914703,1159.63,1124.88,0.0870298,0.910615,1.05054,23.9392,0.294655,0.414111,259,596.143,1063.08
"163004","163004-2",0.0972468,0.710896,0.825045,0.155412,0.189001,346.199,0.902753,1159.63,1124.88,0.0870298,0.910615,0.894178,23.9392,0.294655,0.414111,259,596.143,1063.08
"163004","163004-3",0.0554854,0.797171,0.878448,0.101148,0.107441,335.012,0.944515,1159.63,1124.88,0.0870298,0.910615,0.732974,23.9392,0.294655,0.414111,259,596.143,1063.08
"163004","163004-4",0.0564569,0.794185,0.854677,0.102073,0.111282,20.7533,0.943543,1159.63,1124.88,0.0870298,0.910615,0.867402,23.9392,0.294655,0.414111,259,596.143,1063.08
"163096","163096-0",0.0491059,0.832922,0.792242,0.0599457,0.097454,119.012,0.950894,907.763,1111.04,0.0823119,0.838823,0.917681,23.5157,0.296507,0.411524,263,587.076,1141.88
"163096","163096-1",0.0552069,0.833317,0.801761,0.0712051,0.110116,50.3798,0.944793,907.763,1111.04,0.0823119,0.838823,1.06333,23.5157,0.296507,0.411524,263,587.076,1141.88
"163096","163096-2",0.105666,0.762262,0.831911,0.0942488,0.20812,6.57909,0.894334,907.763,1111.04,0.0823119,0.838823,0.85687,23.5157,0.296507,0.411524,263,587.076,1141.88
"163096","163096-3",0.0953103,0.747819,0.818031,0.0992069,0.187965,48.8879,0.90469,907.763,1111.04,0.0823119,0.838823,0.92356,23.5157,0.296507,0.411524,263,587.076,1141.88
"163096","163096-4",0.0946626,0.793538,0.830785,0.0914682,0.185776,25.5612,0.905337,907.763,1111.04,0.0823119,0.838823,0.841825,23.5157,0.296507,0.411524,263,587.076,1141.88
"164046","164046-0",0.012882,0.875228,0.92695,0.0430823,0.0257641,0.74756,0.987118,408.901,1224.25,0.066745,0.831166,0.493996,17.4977,0.285814,0.42692,267,578.281,1285.13
"164046","164046-1",0.0252654,0.860972,0.846713,0.0562064,0.0505308,7.60128,0.974735,408.901,1224.25,0.066745,0.831166,0.800599,17.4977,0.285814,0.42692,267,578.281,1285.13
"164046","164046-2",0.0125712,0.874988,0.921666,0.0426132,0.0251423,19.8324,0.987429,408.901,1224.25,0.066745,0.831166,0.514816,17.4977,0.285814,0.42692,267,578.281,1285.13
"164046","164046-3",0.0187887,0.869101,0.918855,0.0538232,0.0375775,6.3852,0.981211,408.901,1224.25,0.066745,0.831166,0.574864,17.4977,0.285814,0.42692,267,578.281,1285.13
"164046","164046-4",0.0260814,0.858712,0.869895,0.0552888,0.0521629,8.54454,0.973919,408.901,1224.25,0.066745,0.831166,0.673941,17.4977,0.285814,0.42692,267,578.281,1285.13
"168084","168084-0",0.0326682,0.879431,0.838593,0.0639044,0.0651162,221.033,0.967332,350.394,755.625,0.108313,0.944792,0.760689,16.3848,0.288858,0.183341,256,603.129,791.67
"168084","168084-1",0.025233,0.894839,0.887934,0.0688395,0.050466,2.0068,0.974767,350.394,755.625,0.108313,0.944792,0.644398,16.3848,0.288858,0.183341,256,603.129,791.67
"168084","168084-2",0.043944,0.827281,0.864142,0.0936732,0.087616,44.8866,0.956056,350.394,755.625,0.108313,0.944792,0.799872,16.3848,0.288858,0.183341,256,603.129,791.67
"168084","168084-3",0.0449803,0.825079,0.856529,0.0921655,0.0899282,167.741,0.95502,350.394,755.625,0.108313,0.944792,0.727911,16.3848,0.288858,0.183341,256,603.129,791.67
"168084","168084-4",0.0462497,0.820655,0.867072,0.0924095,0.0923245,74.6711,0.95375,350.394,755.625,0.108313,0.944792,0.705622,16.3848,0.288858,0.183341,256,603.129,791.67
"17067","17067-0",0.0751226,0.766582,0.808336,0.124268,0.150103,167.33,0.924877,1223,960.814,0.0825475,0.924238,0.984379,32.7078,0.280536,0.434953,255,605.494,1123.05
"17067","17067-1",0.0663726,0.781193,0.88125,0.120722,0.132745,109.397,0.933627,1223,960.814,0.0825475,0.924238,0.684711,32.7078,0.280536,0.434953,255,605.494,1123.05
"17067","17067-2",0.0772534,0.745326,0.82688,0.114236,0.154507,16.8637,0.922747,1223,960.814,0.0825475,0.924238,0.9238,32.7078,0.280536,0.434953,255,605.494,1123.05
"17067","17067-3",0.101858,0.668862,0.837231,0.148734,0.200996,2.60472,0.898142,1223,960.814,0.0825475,0.924238,0.887758,32.7078,0.280536,0.434953,255,605.494,1123.05
"17067","17067-4",0.0977325,0.732813,0.750134,0.0986326,0.192505,21.2178,0.902267,1223,960.814,0.0825475,0.924238,1.23918,32.7078,0.280536,0.434953,255,605.494,1123.05
"175083","175083-0",0.134611,0.827877,0.740301,0.140746,0.266617,6.98551,0.865389,1294.41,950.577,0.0726933,0.748516,1.23825,31.7459,0.290018,0.182608,257,600.782,1030.9
"175083","175083-1",0.0399933,0.876575,0.880517,0.0790715,0.0799865,1.70308,0.960007,1294.41,950.577,0.0726933,0.748516,0.706405,31.7459,0.290018,0.182608,257,600.782,1030.9
"175083","175083-2",0.0691641,0.853239,0.829921,0.107795,0.128574,242.834,0.930836,1294.41,950.577,0.0726933,0.748516,0.886489,31.7459,0.290018,0.182608,257,600.782,1030.9
"175083","175083-3",0.038685,0.876167,0.8991,0.0774142,0.0773635,39.5938,0.961315,1294.41,950.577,0.0726933,0.748516,0.637861,31.7459,0.290018,0.182608,257,600.782,1030.9
"175083","175083-4",0.0549608,0.858725,0.866201,0.0995485,0.109371,2.36196,0.945039,1294.41,950.577,0.0726933,0.748516,0.732802,31.7459,0.290018,0.182608,257,600.782,1030.9
"176051","176051-0",0.00922921,0.942526,0.979907,0.0599967,0.0184584,0.517221,0.990771,560.143,1027.85,0.100219,0.929362,0.298619,20.9712,0.28029,0.188946,253,610.281,717.041
"176051","176051-1",0.0138147,0.942526,0.911015,0.054761,0.0274869,0.593914,0.986185,560.143,1027.85,0.100219,0.929362,0.535377,20.9712,0.28029,0.188946,253,610.281,717.041
"176051","176051-2",0.0145271,0.919748,0.956989,0.0694835,0.0290542,0.505295,0.985473,560.143,1027.85,0.100219,0.929362,0.412137,20.9712,0.28029,0.188946,253,610.281,717.041
"176051","176051-3",0.013303,0.919087,0.978329,0.0741137,0.026606,0.530437,0.986697,560.143,1027.85,0.100219,0.929362,0.337811,20.9712,0.28029,0.188946,253,610.281,717.041
"176051","176051-4",0.0323573,0.860338,0.943191,0.163675,0.0647146,154.864,0.967643,560.143,1027.85,0.100219,0.929362,0.436911,20.9712,0.28029,0.188946,253,610.281,717.041
"179084","179084-0",0.0438857,0.803065,0.909185,0.172242,0.084844,201.213,0.956114,387.307,1364.43,0.109324,0.975994,0.63903,16.5166,0.273819,0.19341,250,617.604,1067.93
"179084","179084-1",0.038944,0.867643,0.840399,0.0973168,0.0778104,117.659,0.961056,387.307,1364.43,0.109324,0.975994,0.855288,16.5166,0.273819,0.19341,250,617.604,1067.93
"179084","179084-2",0.0398896,0.806517,0.925082,0.17122,0.0781472,148.798,0.96011,387.307,1364.43,0.109324,0.975994,0.558753,16.5166,0.273819,0.19341,250,617.604,1067.93
"179084","179084-3",0.0360555,0.815059,0.940704,0.160628,0.0720785,208.838,0.963945,387.307,1364.43,0.109324,0.975994,0.48583,16.5166,0.273819,0.19341,250,617.604,1067.93
"179084","179084-4",0.0536978,0.820111,0.833794,0.123754,0.107169,41.489,0.946302,387.307,1364.43,0.109324,0.975994,0.885024,16.5166,0.273819,0.19341,250,617.604,1067.93
"181021","181021-0",0.0301423,0.932105,0.940529,0.0598648,0.0602846,300.487,0.969858,1043.37,1300.5,0.1014,0.901838,0.412658,21.1254,0.301235,0.405065,250,617.604,864.807
"181021","181021-1",0.0323055,0.933213,0.907698,0.0582972,0.064611,24.8449,0.967695,1043.37,1300.5,0.1014,0.901838,0.755284,21.1254,0.301235,0.405065,250,617.604,864.807
"181021","181021-2",0.033834,0.886244,0.921706,0.0806402,0.0669231,39.2933,0.966166,1043.37,1300.5,0.1014,0.901838,0.630642,21.1254,0.301235,0.405065,250,617.604,864.807
"181021","181021-3",0.0524543,0.850448,0.900782,0.096705,0.102357,45.7408,0.947546,1043.37,1300.5,0.1014,0.901838,0.701154,21.1254,0.301235,0.405065,250,617.604,864.807
"181021","181021-4",0.0553105,0.848246,0.883637,0.0971442,0.107661,80.7821,0.944689,1043.37,1300.5,0.1014,0.901838,0.839868,21.1254,0.301235,0.405065,250,617.604,864.807
"183066","183066-0",0.0268586,0.847313,0.926525,0.078735,0.0537173,9.95232,0.973141,1171.09,1238.61,0.0732717,0.912327,0.497187,28.0491,0.292932,0.180791,250,617.604,1088.3
"183066","183066-1",0.0296371,0.84811,0.843237,0.0668491,0.0592742,33.4303,0.970363,1171.09,1238.61,0.0732717,0.912327,0.742619,28.0491,0.292932,0.180791,250,617.604,1088.3
"183066","183066-2",0.0260426,0.846186,0.905335,0.0777645,0.0520852,18.9478,0.973957,1171.09,1238.61,0.0732717,0.912327,0.566078,28.0491,0.292932,0.180791,250,617.604,1088.3
"183066","183066-3",0.0183095,0.892863,0.873652,0.0453457,0.0366189,12.6493,0.981691,1171.09,1238.61,0.0732717,0.912327,0.627434,28.0491,0.292932,0.180791,250,617.604,1088.3
"183066","183066-4",0.0730241,0.762009,0.801926,0.10538,0.146003,4.39679,0.926976,1171.09,1238.61,0.0732717,0.912327,1.02637,28.0491,0.292932,0.180791,250,617.604,1088.3
"185092","185092-0",0.0497665,0.865752,0.88336,0.104786,0.0983931,218.747,0.950233,375.299,669.225,0.103202,0.909128,0.678392,14.9369,0.280484,0.188815,251,615.143,816.553
"185092","185092-1",0.0590475,0.85377,0.869144,0.106994,0.117188,23.7282,0.940952,375.299,669.225,0.103202,0.909128,0.762573,14.9369,0.280484,0.188815,251,615.143,816.553
"185092","185092-2",0.0578558,0.867481,0.821692,0.0872264,0.115446,6.23473,0.942144,375.299,669.225,0.103202,0.909128,0.931584,14.9369,0.280484,0.188815,251,615.143,816.553
"185092","185092-3",0.0525579,0.872099,0.855596,0.0844799,0.103872,106.768,0.947442,375.299,669.225,0.103202,0.909128,0.80237,14.9369,0.280484,0.188815,251,615.143,816.553
"185092","185092-4",0.0650061,0.829464,0.855155,0.11176,0.128367,4.42012,0.934994,375.299,669.225,0.103202,0.909128,0.816756,14.9369,0.280484,0.188815,251,615.143,816.553
"187058","187058-0",0.119105,0.706168,0.7648,0.0740004,0.238211,47.7386,0.880895,3509.27,2170.58,0.0677925,0.672482,1.11687,37.6452,0.296669,0.178514,259,596.143,1613.59
"187058","187058-1",0.106722,0.738117,0.752211,0.104871,0.212997,153.212,0.893278,3509.27,2170.58,0.0677925,0.672482,1.56514,37.6452,0.296669,0.178514,259,596.143,1613.59
"187058","187058-2",0.0993193,0.792229,0.791829,0.113648,0.198438,2949.42,0.900681,3509.27,2170.58,0.0677925,0.672482,1.07977,37.6452,0.296669,0.178514,259,596.143,1613.59
"187058","187058-3",0.0718195,0.800953,0.810017,0.0872667,0.143607,2134.54,0.928181,3509.27,2170.58,0.0677925,0.672482,0.936044,37.6452,0.296669,0.178514,259,596.143,1613.59
"187058","187058-4",0.0817676,0.700138,0.883268,0.13751,0.162344,390.608,0.918232,3509.27,2170.58,0.0677925,0.672482,0.868321,37.6452,0.296669,0.178514,259,596.143,1613.59
"187099","187099-0",0.087344,0.690559,0.812315,0.147618,0.174688,305.078,0.912656,2405.5,2477.99,0.062202,0.658152,1.11962,45.0235,0.297116,0.178245,253,610.281,1910.54
"187099","187099-1",0.0887689,0.690611,0.758338,0.122146,0.177538,133.157,0.911231,2405.5,2477.99,0.062202,0.658152,1.24527,45.0235,0.297116,0.178245,253,610.281,1910.54
"187099","187099-2",0.0836134,0.755584,0.719694,0.0726787,0.167227,1.68688,0.916387,2405.5,2477.99,0.062202,0.658152,1.59379,45.0235,0.297116,0.178245,253,610.281,1910.54
"187099","187099-3",0.0903362,0.712981,0.734012,0.0897239,0.180595,15.6715,0.909664,2405.5,2477.99,0.062202,0.658152,1.53849,45.0235,0.297116,0.178245,253,610.281,1910.54
"187099","187099-4",0.121845,0.627606,0.844173,0.174431,0.239079,238.018,0.878155,2405.5,2477.99,0.062202,0.658152,1.02811,45.0235,0.297116,0.178245,253,610.281,1910.54
"188025","188025-0",0.0723117,0.810519,0.79546,0.170022,0.141916,72.9223,0.927688,881.774,1682.75,0.103951,0.914101,1.28422,27.9921,0.285251,0.185659,252,612.702,1042.43
"188025","188025-1",0.0588856,0.816238,0.818713,0.143525,0.116152,43.2882,0.941114,881.774,1682.75,0.103951,0.914101,0.850774,27.9921,0.285251,0.185659,252,612.702,1042.43
"188025","188025-2",0.120938,0.612444,0.860721,0.266755,0.230122,147.623,0.879062,881.774,1682.75,0.103951,0.914101,0.703769,27.9921,0.285251,0.185659,252,612.702,1042.43
"188025","188025-3",0.0700643,0.813097,0.877308,0.167529,0.134008,26.6093,0.929936,881.774,1682.75,0.103951,0.914101,0.659098,27.9921,0.285251,0.185659,252,612.702,1042.43
"188025","188025-4",0.108963,0.732709,0.809176,0.227956,0.205238,134.362,0.891037,881.774,1682.75,0.103951,0.914101,0.848513,27.9921,0.285251,0.185659,252,612.702,1042.43
"189006","189006-0",0.06794,0.718603,0.868428,0.161155,0.135686,157.007,0.93206,549.744,1037.74,0.108128,0.935971,0.780041,17.4395,0.262608,0.464646,261,591.575,964.308
"189006","189006-1",0.0426487,0.732184,0.90964,0.131039,0.0851096,243.502,0.957351,549.744,1037.74,0.108128,0.935971,0.577794,17.4395,0.262608,0.464646,261,591.575,964.308
"189006","189006-2",0.0567419,0.733978,0.846289,0.134846,0.112868,9.5512,0.943258,549.744,1037.74,0.108128,0.935971,0.813108,17.4395,0.262608,0.464646,261,591.575,964.308
"189006","189006-3",0.0711394,0.656453,0.8878,0.16553,0.140103,13.8644,0.928861,549.744,1037.74,0.108128,0.935971,0.618551,17.4395,0.262608,0.464646,261,591.575,964.308
"189006","189006-4",0.0822534,0.641647,0.800201,0.162802,0.164442,197.558,0.917747,549.744,1037.74,0.108128,0.935971,1.00074,17.4395,0.262608,0.464646,261,591.575,964.308
"189013","189013-0",0.0821432,0.848557,0.825334,0.123209,0.159701,95.9169,0.917857,432.291,1039.94,0.096687,0.949293,0.825159,17.6817,0.295005,0.413621,251,615.143,745.204
"189013","189013-1",0.0803298,0.848738,0.835797,0.128359,0.155141,100.296,0.91967,432.291,1039.94,0.096687,0.949293,0.777332,17.6817,0.295005,0.413621,251,615.143,745.204
"189013","189013-2",0.0876613,0.830286,0.844338,0.144955,0.167175,167.88,0.912339,432.291,1039.94,0.096687,0.949293,0.795382,17.6817,0.295005,0.413621,251,615.143,745.204
"189013","189013-3",0.0689439,0.851925,0.843967,0.107773,0.135446,96.0968,0.931056,432.291,1039.94,0.096687,0.949293,0.891953,17.6817,0.295005,0.413621,251,615.143,745.204
"189013","189013-4",0.0634063,0.856614,0.844434,0.126691,0.125304,67.6983,0.936594,432.291,1039.94,0.096687,0.949293,0.778881,17.6817,0.295005,0.413621,251,615.143,745.204
"189029","189029-0",0.0576875,0.696971,0.897757,0.140402,0.112765,4.21528,0.942313,798.763,2013.3,0.11812,0.96817,0.647915,22.3959,0.247272,0.493465,253,610.281,1578.18
"189029","189029-1",0.0557056,0.6971,0.909275,0.133563,0.108633,92.5587,0.944294,798.763,2013.3,0.11812,0.96817,0.650407,22.3959,0.247272,0.493465,253,610.281,1578.18
"189029","189029-2",0.0552846,0.695695,0.903974,0.136266,0.106625,36.4839,0.944715,798.763,2013.3,0.11812,0.96817,0.622314,22.3959,0.247272,0.493465,253,610.281,1578.18
"189029","189029-3",0.0813661,0.609951,0.79197,0.147064,0.157182,93.1151,0.918634,798.763,2013.3,0.11812,0.96817,0.967272,22.3959,0.247272,0.493465,253,610.281,1578.18
"189029","189029-4",0.0525256,0.697405,0.921018,0.134349,0.10305,3.19689,0.947474,798.763,2013.3,0.11812,0.96817,0.58673,22.3959,0.247272,0.493465,253,610.281,1578.18
"189096","189096-0",0.0618519,0.764224,0.844952,0.125828,0.123704,19.3563,0.938148,2121.31,1249.49,0.116444,0.74516,0.825727,37.162,0.260711,0.203135,256,603.129,977.573
"189096","189096-1",0.094967,0.735274,0.737894,0.120302,0.177836,18.095,0.905033,2121.31,1249.49,0.116444,0.74516,1.58117,37.162,0.260711,0.203135,256,603.129,977.573
"189096","189096-2",0.0500515,0.879651,0.710641,0.0531322,0.100103,5.12759,0.949948,2121.31,1249.49,0.116444,0.74516,1.55965,37.162,0.260711,0.203135,256,603.129,977.573
"189096","189096-3",0.0842222,0.650099,0.82317,0.17278,0.163017,111.921,0.915778,2121.31,1249.49,0.116444,0.74516,0.98994,37.162,0.260711,0.203135,256,603.129,977.573
"189096","189096-4",0.0837818,0.723778,0.79889,0.144075,0.167013,1131.84,0.916218,2121.31,1249.49,0.116444,0.74516,0.983764,37.162,0.260711,0.203135,256,603.129,977.573
"196027","196027-0",0.0401876,0.927986,0.900832,0.13113,0.0800513,96.4011,0.959812,205.948,804.185,0.0935665,0.951799,0.56054,12.8929,0.295218,0.413321,251,615.143,668.437
"196027","196027-1",0.0342679,0.931658,0.906761,0.122394,0.0685358,51.1773,0.965732,205.948,804.185,0.0935665,0.951799,0.545327,12.8929,0.295218,0.413321,251,615.143,668.437
"196027","196027-2",0.0292679,0.936335,0.939318,0.119389,0.0585359,9.5483,0.970732,205.948,804.185,0.0935665,0.951799,0.440045,12.8929,0.295218,0.413321,251,615.143,668.437
"196027","196027-3",0.0309065,0.933446,0.934817,0.122833,0.0616965,2.06496,0.969093,205.948,804.185,0.0935665,0.951799,0.435534,12.8929,0.295218,0.413321,251,615.143,668.437
"196027","196027-4",0.0126554,0.953413,0.96223,0.0722778,0.0253107,19.0702,0.987345,205.948,804.185,0.0935665,0.951799,0.333592,12.8929,0.295218,0.413321,251,615.143,668.437
"196040","196040-0",0.0731925,0.768207,0.729112,0.117258,0.144837,119.685,0.926807,1322.13,1886.99,0.0721473,0.782371,1.81283,30.2707,0.310665,0.39277,250,617.604,1074.13
"196040","196040-1",0.102318,0.756375,0.677307,0.141622,0.197117,115,0.897682,1322.13,1886.99,0.0721473,0.782371,2.17392,30.2707,0.310665,0.39277,250,617.604,1074.13
"196040","196040-2",0.100116,0.746446,0.718697,0.16196,0.191216,169.402,0.899884,1322.13,1886.99,0.0721473,0.782371,1.60861,30.2707,0.310665,0.39277,250,617.604,1074.13
"196040","196040-3",0.084015,0.751051,0.784631,0.113789,0.162369,212.868,0.915985,1322.13,1886.99,0.0721473,0.782371,1.13479,30.2707,0.310665,0.39277,250,617.604,1074.13
"196040","196040-4",0.0473896,0.789444,0.866915,0.0743227,0.0940214,281.305,0.95261,1322.13,1886.99,0.0721473,0.782371,0.810477,30.2707,0.310665,0.39277,250,617.604,1074.13
"196062","196062-0",0.0261527,0.938219,0.924045,0.093847,0.0523054,694.834,0.973847,587.04,932.624,0.0794401,0.895196,0.517947,21.1064,0.290905,0.182051,254,607.878,953.548
"196062","196062-1",0.0469621,0.90671,0.832958,0.101214,0.0939243,47.2425,0.953038,587.04,932.624,0.0794401,0.895196,0.805679,21.1064,0.290905,0.182051,254,607.878,953.548
"196062","196062-2",0.0770138,0.843919,0.857412,0.114627,0.150478,52.8866,0.922986,587.04,932.624,0.0794401,0.895196,0.799366,21.1064,0.290905,0.182051,254,607.878,953.548
"196062","196062-3",0.0403883,0.93638,0.79954,0.0866836,0.0807767,79.3727,0.959612,587.04,932.624,0.0794401,0.895196,0.943249,21.1064,0.290905,0.182051,254,607.878,953.548
"196062","196062-4",0.0343262,0.921529,0.886638,0.104485,0.0686524,15.4627,0.965674,587.04,932.624,0.0794401,0.895196,0.611605,21.1064,0.290905,0.182051,254,607.878,953.548
"196088","196088-0",0.107622,0.836594,0.735598,0.0799798,0.214824,6.78664,0.892378,2328.42,935.269,0.0792657,0.681823,1.50332,43.7949,0.288003,0.183885,251,615.143,1066.07
"196088","196088-1",0.106431,0.794017,0.782688,0.0986308,0.212654,119.92,0.893569,2328.42,935.269,0.0792657,0.681823,1.25335,43.7949,0.288003,0.183885,251,615.143,1066.07
"196088","196088-2",0.102998,0.791161,0.777045,0.102907,0.205996,39.4797,0.897002,2328.42,935.269,0.0792657,0.681823,1.32711,43.7949,0.288003,0.183885,251,615.143,1066.07
"196088","196088-3",0.0984968,0.820403,0.782314,0.0820134,0.19474,4.86996,0.901503,2328.42,935.269,0.0792657,0.681823,1.34242,43.7949,0.288003,0.183885,251,615.143,1066.07
"196088","196088-4",0.0778557,0.865953,0.805001,0.0804521,0.137816,14.4164,0.922144,2328.42,935.269,0.0792657,0.681823,1.0362,43.7949,0.288003,0.183885,251,615.143,1066.07
"198087","198087-0",0.0357899,0.806847,0.936709,0.194717,0.0711394,89.9038,0.96421,520.922,889.696,0.106404,0.963737,0.435047,24.0395,0.264992,0.460467,250,617.604,878.948
"198087","198087-1",0.0314247,0.840506,0.911134,0.136139,0.0627975,150.01,0.968575,520.922,889.696,0.106404,0.963737,0.551534,24.0395,0.264992,0.460467,250,617.604,878.948
"198087","198087-2",0.0577328,0.739814,0.938694,0.258738,0.114287,116.417,0.942267,520.922,889.696,0.106404,0.963737,0.455117,24.0395,0.264992,0.460467,250,617.604,878.948
"198087","198087-3",0.065997,0.717152,0.895907,0.252947,0.128289,20.2383,0.934003,520.922,889.696,0.106404,0.963737,0.606679,24.0395,0.264992,0.460467,250,617.604,878.948
"198087","198087-4",0.0620203,0.730604,0.913273,0.257478,0.122421,66.6934,0.93798,520.922,889.696,0.106404,0.963737,0.54371,24.0395,0.264992,0.460467,250,617.604,878.948
"20069","20069-0",0.0299998,0.888362,0.93822,0.099156,0.0599737,8.72485,0.97,528.211,1461.93,0.105039,0.955707,0.453174,19.1674,0.317291,0.384568,253,610.281,680.038
"20069","20069-1",0.0289247,0.907093,0.922301,0.0840909,0.0577716,22.6418,0.971075,528.211,1461.93,0.105039,0.955707,0.523071,19.1674,0.317291,0.384568,253,610.281,680.038
"20069","20069-2",0.0807702,0.834366,0.864434,0.137045,0.161482,219.033,0.91923,528.211,1461.93,0.105039,0.955707,0.812155,19.1674,0.317291,0.384568,253,610.281,680.038
"20069","20069-3",0.0352459,0.884826,0.887395,0.0924644,0.0703881,1.66526,0.964754,528.211,1461.93,0.105039,0.955707,0.64216,19.1674,0.317291,0.384568,253,610.281,680.038
"20069","20069-4",0.0278755,0.891095,0.944521,0.101223,0.0556603,180.206,0.972125,528.211,1461.93,0.105039,0.955707,0.428772,19.1674,0.317291,0.384568,253,610.281,680.038
"201080","201080-0",0.00982507,0.949709,0.991311,0.0829606,0.0196501,0.513303,0.990175,642.851,1891.51,0.0874103,0.946101,0.179476,27.6869,0.304389,0.173986,252,612.702,788.452
"201080","201080-1",0.0128885,0.949851,0.987971,0.0814205,0.025777,0.650147,0.987112,642.851,1891.51,0.0874103,0.946101,0.236027,27.6869,0.304389,0.173986,252,612.702,788.452
"201080","201080-2",0.0333223,0.869081,0.962207,0.121285,0.065725,10.2838,0.966678,642.851,1891.51,0.0874103,0.946101,0.309535,27.6869,0.304389,0.173986,252,612.702,788.452
"201080","201080-3",0.0386396,0.845668,0.950212,0.146366,0.0753298,34.9327,0.96136,642.851,1891.51,0.0874103,0.946101,0.397008,27.6869,0.304389,0.173986,252,612.702,788.452
"201080","201080-4",0.0311656,0.869263,0.966698,0.116867,0.0617094,81.4984,0.968834,642.851,1891.51,0.0874103,0.946101,0.308269,27.6869,0.304389,0.173986,252,612.702,788.452
"2018","2018-0",0.0712819,0.800934,0.808881,0.2233,0.141871,38.8652,0.928718,1939.08,1134.26,0.0992346,0.916636,1.08109,40.709,0.261216,0.467123,250,617.604,1058.14
"2018","2018-1",0.0464829,0.83434,0.870478,0.111744,0.0924411,76.2746,0.953517,1939.08,1134.26,0.0992346,0.916636,0.677763,40.709,0.261216,0.467123,250,617.604,1058.14
